EPISODE	TIME_ELAPSED	TOTAL_REWARD
0	1986	-251.07125231288256
1	1657	-68.74351395225952
2	1387	-251.87742027687398
3	971	-272.4076918417067
4	2161	-252.62229597265102
5	1135	-247.93378566372994
6	2151	-371.93381283373157
7	2676	-177.70336480959472
8	1266	-325.7282773799907
9	1645	-193.8018218148257
10	2546	-205.52232044400793
11	1662	-163.1112903651584
12	1246	-40.02599223009434
13	1348	-239.59124203589994
14	2195	545.3342275848308
15	1488	0.9222078949997803
16	1571	-222.96639161591045
17	2244	-85.370423279643
18	1864	-268.7225355755462
19	1686	-26.412113193224634
20	1390	-172.0406799570265
21	2217	199.16626557692328
22	2428	-165.44648247398757
23	1065	-251.05305049560062
24	2079	63.289142090431874
25	1311	-332.9070040871686
26	2349	-358.1010609363792
27	1470	-61.803986632730094
28	1782	-217.95614631088378
29	1626	-174.0913012991226
30	2526	161.37205137088827
31	1409	-27.046971204210326
32	3024	92.59453946574477
33	2033	-51.96552846273353
34	2049	-25.92199890902511
35	1708	-74.01403169481488
36	1214	-174.83611811663363
37	2194	-236.0385010914291
38	1181	-213.793788782
39	1580	-27.537552121350885
40	1820	-145.2326442447629
41	1495	-4.273126388339081
42	1725	-258.3242106656754
43	2443	-213.32905449904092
44	1675	-170.78629670923635
45	4837	84.11157099385925
46	2138	-307.569375688719
47	2823	51.74396059917321
48	1755	-182.65995464198852
49	1719	-66.426322748218
50	1666	-75.78294470454257
51	1470	-19.378979253590337
52	1851	-47.21727204406102
53	1641	-150.2592542863559
54	3792	-148.10428117609675
55	2167	-278.46157568695423
56	2203	-83.9027046448129
57	1568	-48.92430825787744
58	2333	-113.02075215981243
59	2546	33.13742108889071
60	2055	-239.74631882842448
61	2582	-234.02275659787765
62	1833	-42.26178697644699
63	3426	-232.9416476534197
64	1735	12.735432762128546
65	1429	-126.1432872921349
66	2869	-241.3590696731448
67	2106	-179.76200699467833
68	1480	-272.23286304211234
69	1694	-328.4816711153055
70	2196	-337.3974890819905
71	4283	298.02611806970594
72	3122	-148.57510943918948
73	2390	57.80529395779616
74	1576	-38.58980827669863
75	1888	-213.06647754813673
76	1554	-146.41581640441683
77	2789	148.54597901915335
78	2121	-30.549704899074595
79	2487	-229.42157311615676
80	1660	1.7957113580358897
81	2242	-160.43000165361696
82	1948	14.859792302759306
83	5002	196.86450196834485
84	1560	-52.837688720424865
85	3630	-25.046457938186848
86	2550	-22.94411673557499
87	2205	-152.04009814155896
88	2088	-311.0623224946114
89	1430	-233.5455022543831
90	1938	77.4280306554351
91	2139	28.894600133224234
92	2118	-197.0691469967265
93	2258	30.080920940634382
94	5019	19.450048213533385
95	2534	-127.86539472936708
96	1646	-46.62023230926061
97	4325	-22.152797947493184
98	2410	-8.873297232227637
99	4413	-95.49261464264919
100	2436	42.01242372637971
101	1957	-168.1945433716101
102	2376	-261.6349243346874
103	2567	127.88029713585368
104	5005	146.63076699844325
105	2321	56.99209647117722
106	3748	-349.3019686648838
107	2761	47.02557435755584
108	1664	-48.50653004144716
109	2906	-216.41161519118023
110	1575	36.08490657439638
111	5009	64.35208219506393
112	3614	-223.5451703467981
113	3728	98.66893448398477
114	2532	-26.32307193036684
115	1952	-102.11282772217167
116	1505	-213.60077916402767
117	5006	225.80492247600407
118	2289	-49.86104383430563
119	1750	55.91936316503589
120	1685	35.65977107158121
121	3073	209.216367214036
122	2156	7.57845785813012
123	3213	-135.2033250171392
124	2956	-271.86704680332707
125	1644	5.650655679430511
126	2094	89.88743779244443
127	3059	-175.21659715555532
128	3231	-140.6132723789158
129	4049	-151.14373702721355
130	2201	-224.104526681785
131	1729	-9.159310919826824
132	1940	-132.15423793249533
133	2124	-64.62532384467222
134	2031	-14.666051336153515
135	2374	102.1564756490715
136	2457	-194.13412180636823
137	1797	-207.39375641363705
138	1492	69.073062111441
139	2590	-50.949497911954666
140	3243	-107.21443899364365
141	5015	221.91428729510483
142	1925	80.4631089427101
143	3431	-196.60089460814396
144	2691	33.313447992109744
145	2191	77.94969953557731
146	1925	-43.36627055664573
147	2747	-271.4638545430807
148	2273	-268.0460384362963
149	4652	-180.0937029910823
150	1614	4.65746103824916
151	1736	-94.57990494575017
152	2525	95.57968042575878
153	2473	230.80254024885627
154	5016	160.96557349513327
155	2743	282.39097243920276
156	2857	-47.17172992165686
157	3551	-88.25611434204146
158	2373	-46.828619628428726
159	1676	-22.51859084573102
160	1405	53.329304856412776
161	1221	-0.16251262728765603
162	5004	181.79753341198838
163	2140	-25.446761955510762
164	2391	-211.57281754776912
165	2688	120.83381679153591
166	3492	-1.0977468821953664
167	2767	207.5950887003273
168	2337	-206.44984056878852
169	2191	74.84577863906254
170	2288	31.04260837026676
171	1533	17.36659992882112
172	5004	248.0195616738224
173	2399	-209.2141747682274
174	3688	250.21176608221293
175	3739	-27.985035244326994
176	5019	263.27325112112356
177	1846	73.94940038086463
178	3935	176.7528720806709
179	2685	73.69508144484833
180	2919	-133.56714360161703
181	1943	178.18604946396468
182	5007	-11.420415278559403
183	5006	324.50841950536255
184	5007	156.98419282253175
185	5005	208.7186097517844
186	2804	13.253072796737994
187	2906	221.73260391169177
188	5000	39.959323024158614
189	5008	280.73400444095574
190	3075	-213.63538837705363
191	4392	-43.08061295698336
192	5010	299.6874088451292
193	2495	3.8902439253232735
194	5003	267.61774527971505
195	2274	183.22097251284828
196	3756	-34.9207077798109
197	2470	44.86237266445245
198	2895	-145.11947506992598
199	5002	189.6152523635487
200	2437	108.72711324140367
201	4527	215.37970365954698
202	2493	155.1431023370987
203	5001	251.7430830100905
204	2442	51.60405071200209
205	3628	88.09944061797655
206	5023	108.18204537264492
207	2178	171.45552527369804
208	5017	194.15057924528557
209	3952	111.88594730929867
210	3363	-105.68616998886671
211	5016	285.76016756974883
212	2119	70.72436569925699
213	1552	113.69530672494528
214	4341	-130.39749763033433
215	1877	-103.57948810470265
216	2878	315.662218269628
217	4921	284.55006514841307
218	3560	-121.95837391719888
219	2038	-210.69824985490152
220	3465	260.32425678272284
221	5014	55.15137886256356
222	1982	125.01344218335653
223	1651	28.714540148222426
224	1443	79.98757883349828
225	1396	-24.86243605065909
226	1970	72.55599404343985
227	2774	27.8616450314884
228	2124	28.613548972992586
229	5000	164.91586289985537
230	4902	67.78963642556599
231	5021	61.01576386107786
232	5015	73.43573037156844
233	2464	277.39523488170585
234	3208	-10.443643693372346
