EPISODE	TIME_ELAPSED	TOTAL_REWARD
0	4060	-149.74132441385558
1	1877	-101.39265886974788
2	1371	-180.17313761669118
3	6320	473.88921748815335
4	2073	-338.06810379662903
5	2865	-172.0599017270722
6	1800	-288.0255836221952
7	1970	-253.23295805030216
8	1453	-87.33466089587651
9	8010	297.45754105724666
10	1467	-250.32588175990725
11	1404	-164.67750296701314
12	2015	-293.7141157431196
13	5254	-279.54301080688174
14	2238	-209.46882871049678
15	2169	-303.72818346481495
16	2155	-239.56784087639912
17	1706	-258.91947802367787
18	2162	-399.4823790025937
19	8011	168.36315798887614
20	1996	-252.9784352442677
21	1275	-254.57503994726108
22	2113	-335.34771232079413
23	1815	-256.0110404339735
24	1609	-136.69594284119225
25	2617	-159.96650454948676
26	1444	-264.7262707455957
27	1152	-164.49495904302375
28	2254	-260.07234041003414
29	1872	-89.55782328905482
30	1723	-195.6587736491896
31	2063	-290.74633625589604
32	1490	-23.595927918012762
33	2159	-227.4414563805876
34	1752	-296.32755173656585
35	3025	-101.9837011922068
36	1480	-302.6905948617559
37	2276	-313.62998461805546
38	1902	-340.40842091863476
39	1815	-172.58680289382852
40	3611	-333.73481326301805
41	1929	-352.9727205057999
42	1480	-266.521068054824
43	1386	0.7932557590565352
44	1566	-43.18368015951978
45	1189	-86.07051954725478
46	1787	-141.17031067304328
47	1943	-189.70916491628412
48	2020	-25.130225593313128
49	2082	-324.94395946221937
50	1221	5.036453319516625
51	1487	-232.02027665743626
52	5063	-306.922182558562
53	1792	-255.29062950940948
54	8014	288.0184393493064
55	1907	-339.2159371192844
56	1251	-196.12000437304965
57	1440	-42.45747981904202
58	1636	-312.7964156327165
59	3821	-352.5095623215112
60	1683	-293.84445252876407
61	2526	-250.58432103752696
62	6357	493.1039262233859
63	1500	-226.93298851609916
64	3971	406.0425891358078
65	8014	124.04367192425883
66	1476	-349.22688168527407
67	2337	-109.25426661535634
68	1959	-394.1507518608499
69	8002	204.1594321496139
70	2036	47.04506402482295
71	2082	-241.67108594922195
72	8010	336.965683644263
73	2517	-262.23102415280584
74	1567	-76.98296198532736
75	4899	457.1043844396953
76	1545	11.464864297544523
77	1273	-302.86642300398705
78	2694	-252.06883853345684
79	2308	-151.6621215620523
80	1736	-231.41897089929694
81	2252	-280.6985390153895
82	8010	283.10201495678524
83	8011	171.7629295567945
84	1474	-159.76103707435178
85	1935	-103.20345993294332
86	1560	165.11053824786012
87	8004	179.69519895909607
88	3724	-163.3912889197746
89	1328	184.9537872185255
90	1824	-171.65542860897665
91	2498	-103.52587259666716
92	1476	-207.34731508353948
93	1486	-233.56761860547806
94	1862	-322.96831511033315
95	8003	230.10888748478328
96	2569	-162.90597092347804
97	1448	-177.05691103637545
98	2168	-311.90778189620767
99	1932	170.07164423742222
100	1582	-250.77791549139442
101	1509	-321.88008458142707
102	1667	-261.63650396081295
103	1395	-266.20837628780043
104	8002	219.03716965933356
105	1688	-240.87931928672614
106	8006	272.37188999754034
107	7780	-386.7852059873001
108	2197	-150.75932657962198
109	1124	-84.97768428027875
110	1860	-43.82532653632859
111	1897	-265.4927992703271
112	8001	161.54877264406463
113	1325	-148.8476338627607
114	2175	-306.85175152213253
115	2282	-42.511275545278835
116	1445	-252.84088186920278
117	2428	-283.5670053843576
118	8021	119.01212760424059
119	2001	-301.8378066962311
120	1771	-284.79798809739094
121	1868	-312.15073109175796
122	2061	-17.844661528941714
123	8000	193.46192521151133
124	2679	467.0144166868776
125	1812	-204.9897239010403
126	1353	-118.01016601690513
127	2056	258.11496261423457
128	1421	-373.3444841651278
129	1284	-7.969024278566849
130	8015	180.103884427792
131	1103	-281.34519945703715
132	8008	226.20773340857306
133	1371	-264.7765240943661
134	1790	-168.5256210338053
135	8056	274.0100749891959
136	8001	154.35649727895122
137	5858	-234.07893041898132
138	1612	-50.42890969549825
139	1780	-92.40781158611868
140	8001	240.640714307684
141	2208	361.3833911309018
142	2857	-198.6987246978801
143	8000	369.6714087067343
144	1213	-141.82812995997404
145	1871	-9.63572078372593
146	8004	342.6245839869533
147	1787	185.31413095526455
148	8001	98.18741984924397
149	2172	-141.45292501543096
150	8009	212.07595203841365
151	1853	-288.1410689035111
152	1825	-232.93362706053904
153	8004	209.60985528221633
154	2109	-353.1983119930827
155	1588	-210.6188797047332
156	1586	-302.0631927530421
157	8010	281.4399234519756
158	8000	398.3382582701082
159	5922	-186.60017241203076
160	1264	-133.69846262678809
161	1433	-28.684229516961466
162	2357	160.5372318763139
163	1836	-349.4032674747096
164	8013	126.06290256391891
165	2274	415.08023439592233
166	1296	-299.2002958331257
167	1762	-144.07785551438425
168	8014	73.06009419615725
169	1747	-10.658816894566911
170	2395	-25.14253933729327
171	8009	132.73014781039404
172	1558	-264.02066442277675
173	1516	-282.5890125292017
174	1521	-294.86609610509674
175	1928	-175.5950944166049
176	4178	-357.5937676337007
177	1173	-105.3340143220841
178	2216	405.37043088445455
179	2885	17.30356118856821
180	1623	-284.96718408926
181	1945	-19.59154080135164
182	5066	-271.37095002363884
183	1481	-44.528385995422155
184	1822	-138.2041793748748
185	1757	-271.0838599552363
186	1286	-151.95112282016896
187	1826	-294.71107043160714
188	1338	425.6723590083912
189	1260	-192.91653738052992
190	1347	191.68646238472397
191	2416	331.44073341934677
192	1497	-1.40950347074849
193	8018	256.5044992457633
194	8007	260.37144891722096
195	1478	-255.37992970444373
196	1501	-215.93338130064694
197	8000	328.3710282639322
198	8016	151.32203258145336
199	8011	246.66418097528762
200	1338	-324.08694659331167
201	1732	393.9403856843828
202	1629	216.28014446347746
203	2291	270.391157750244
204	1296	221.64731533489726
205	1964	207.16732743980674
206	1798	-3.641354379505742
207	1956	-248.28304569017357
208	2225	-304.3323742457582
209	8000	105.04240907755852
210	1989	-216.25189249455016
211	1421	192.00080183721892
212	2610	-242.52449166421215
213	2239	417.9485310580626
214	8015	-61.04023751569579
215	1774	455.9777255630556
216	1617	-178.4870747775688
217	2395	470.4130602053249
218	2224	-164.3611647722509
219	2255	403.9677541675434
220	1793	-241.42809825266554
221	8011	118.61778544776132
222	2059	-232.78789608541484
223	1455	-179.13587811443608
224	8009	191.43546828097752
225	1729	-151.45782003442423
226	2000	-317.3465967910455
227	1898	521.4543173572818
228	1520	-90.30315838791665
229	2101	-218.835345942563
230	1347	-92.78790959470791
231	2465	-115.09093918054585
232	3061	-141.66563752808287
233	8012	166.08765115790237
234	1653	-246.00469263965073
235	2415	-437.1284211947175
236	2824	-206.20933862150974
237	8008	167.38099843957056
238	8012	203.35679487895936
239	1480	-327.79171701353414
240	8016	334.79364585725193
241	2167	-225.42261877945464
242	8000	152.40958366235083
243	7028	-171.94694335830613
244	2256	-112.22664236502354
245	2023	-80.43559286127592
246	1687	-33.4845158270102
247	1937	-246.30773040573274
248	8003	169.21326929514643
249	8009	265.0002026889163
250	2442	386.8409278190395
251	8006	279.74537508632335
252	1732	-77.85580408469808
253	1321	-109.5878791222799
254	5991	409.0798692710748
255	4632	565.6506424028485
256	1667	-14.380439051080032
257	4878	-231.39792966851218
258	1286	-200.59898008002386
259	8006	220.22758928982583
260	4298	517.6282195587077
261	1454	-102.42046758162373
262	8016	147.69529847258696
263	8013	331.9736433554981
264	8011	197.07972900152592
265	8010	186.67933118980483
266	1514	-113.26511483405213
267	8014	230.28144905910133
268	1418	-171.01399159643282
269	1672	-122.3061818796314
270	1284	-236.96263652738534
271	8010	112.94340476219544
272	2011	-210.75605048979662
273	1658	-236.3924943646008
274	1623	-221.88394976887693
275	8007	190.02429558193558
276	5986	475.20132678495656
277	1455	-37.66043887193038
278	2194	-148.86497251535172
279	8010	167.56480402190797
280	5273	414.1926700647016
281	5076	465.4899064141348
282	4021	456.2775283622672
283	8009	250.54030057974202
284	8009	184.82313486468524
285	8016	126.74999572186384
286	2066	-126.63259875298706
287	1484	-69.53591983889774
288	1253	-32.476172008358105
289	2037	-111.39137725804768
290	8009	137.03209442873452
291	4331	555.8911283371517
292	3938	506.1979925975629
293	8011	317.1562836061586
294	1960	-5.114667637721709
295	8016	166.0894609890427
296	8015	126.68046845577749
297	2841	7.619914269465852
298	4819	-102.76995919820195
299	1796	203.71546059267638
300	8001	244.33340747204227
301	8012	197.05049182866475
302	8013	239.2055889912935
303	2657	-75.36911131505886
304	2084	-175.36589266050208
305	1885	-264.5353767952735
306	8004	285.02073672319824
307	8026	323.88969901883974
308	1865	-45.88395750629553
309	2086	482.03576568948625
310	2250	142.1921108624938
311	1979	-58.89630134970048
312	1252	-27.03209705965321
313	3149	476.83679662932104
314	8005	201.34353883979227
315	3742	-248.67101186201484
316	6166	-205.39269998868974
317	3041	-197.6680263966706
318	8017	332.50444269594345
319	1594	0.9519933428906313
320	2979	456.77542234342184
321	2153	-150.6382150561267
322	1558	-145.70732186770957
323	2449	45.818078708978845
324	8010	173.33988095713232
325	1999	-171.0763481265492
326	8007	113.27438409877024
327	2269	411.108462223357
328	1822	-233.22873704715926
329	8010	180.42150261038861
330	2443	-153.63034881240932
331	1619	-206.89629543657713
332	7502	496.4628803512661
333	8014	256.54211739748575
334	1781	-130.54096688707767
335	8109	194.7593298716355
336	1648	-55.0587756740687
