EPISODE	TIME_ELAPSED	TOTAL_REWARD
0	2947	-187.6636969224558
1	1662	-355.95738029536733
2	1228	-247.86076333764723
3	8015	240.976055412757
4	8023	260.35248847487725
5	1803	-338.70326033450823
6	1635	-250.98283367841412
7	1721	-250.4492925587539
8	2176	-202.1745203414029
9	5884	-273.28015381362263
10	1730	-242.04896886730884
11	1798	-252.93184717569693
12	1755	-271.9171550302948
13	2094	-113.11426867854826
14	1400	-249.67658498572092
15	2165	-259.19141669096064
16	1290	-357.44697763904173
17	2374	-251.881770023542
18	1391	-364.3248262081304
19	2053	-437.52913976401385
20	1229	-237.83632518596687
21	2528	-315.63772590388817
22	1374	-359.6300970109919
23	1922	-356.69442639656904
24	8018	411.0028348719126
25	1420	-278.86448868315676
26	1297	-295.8661823654653
27	8086	282.15392189078443
28	1157	-369.5172205989748
29	1976	-442.58580659720155
30	8007	267.2187933068218
31	8006	278.38584995266785
32	1799	-299.30382612109884
33	7677	-201.56167332626114
34	1916	-178.32890938274227
35	8007	137.443425622742
36	1600	-254.98799274208773
37	8003	20.83503097817605
38	1870	-389.7819970832231
39	8018	266.3695872126271
40	2081	-252.19304492579903
41	1364	-242.6865752318664
42	2237	-221.41172235818436
43	2290	-321.92203709557265
44	2230	-280.13457693379917
45	8017	227.6738802911379
46	1278	-171.20697398806195
47	8011	199.30995817120123
48	2099	-280.74409712229703
49	1637	115.0821784578859
50	2034	-379.5384639645265
51	1606	-207.83318370384862
52	2460	-279.1791699974338
53	1734	-313.2165720868717
54	1639	-313.4013532614846
55	2114	-157.2698966467682
56	1361	-253.2993473656707
57	1610	-407.9722979833918
58	1624	-277.29332558576766
59	1592	-282.1015388211482
60	8006	185.87380021282505
61	1658	-65.9727323143423
62	1378	-159.7831028367766
63	2573	-203.11968198529047
64	8012	157.7888693435715
65	2440	-166.03758552061424
66	8018	300.6813533785372
67	1468	-22.934327547804173
68	1469	-308.53952995418257
69	1833	-136.87055108355742
70	2211	-86.34411867305397
71	1881	-326.8948380080026
72	2545	-178.184423888387
73	8015	283.42183562618874
74	2370	-240.92100021979095
75	2424	-168.1530143550096
76	2096	55.40737616883533
77	8016	277.7996373432997
78	8014	264.4075161220335
79	1288	-5.67446066105515
80	2104	-330.8661808287991
81	2141	-113.78664569194824
82	3749	-336.4233664209811
83	8012	100.89262498280594
84	2094	-232.46648053357478
85	1709	-293.4926057748251
86	2199	-260.422449527559
87	1860	-251.62259879356776
88	2295	-113.2535671209651
89	2028	-150.5491812206564
90	2051	-39.2177380417225
91	8016	288.6582121904825
92	1615	-332.13359339664714
93	1805	-265.94343143668254
94	4352	-259.2801134480797
95	8003	324.34923692777835
96	8018	320.045082665114
97	2452	-140.0746174988392
98	8005	253.05614279678548
99	1603	-182.15904918916385
100	8013	148.63307132132454
101	8004	98.46580651799788
102	6920	-260.00802996352195
103	1795	-216.68882443952344
104	2207	-32.56219047698852
105	8010	264.33832359293456
106	2120	-271.7638576343272
107	2332	-68.89796051745603
108	2112	-212.4396524498536
109	2893	-184.87807332882295
110	1848	-120.85713069514338
111	8098	269.65016510644153
112	2395	10.024656330791203
113	2087	-161.13899876239878
114	1593	-272.9368442472692
115	1621	-80.47363503975149
116	8018	212.78273718648035
117	1695	-280.50486141016756
118	8003	314.5540659760909
119	2060	-200.540796806702
120	1986	-198.15948174290583
121	1873	-276.4984677834118
122	8019	139.34708374362523
123	1829	-360.8316713175535
124	7666	-262.85041004379076
125	3714	-75.28221341329223
126	1935	-191.38966688617182
127	1752	-158.9594104067328
128	1494	-209.16760400416115
129	1639	-41.66184917759546
130	1713	-241.47752519270688
131	4520	-329.96827198026574
132	1601	-252.8559675002276
133	8009	119.7395976317477
134	2076	-214.33990301629333
135	8000	133.90755114092246
136	8004	263.788163929152
137	4400	-175.1475502186671
138	8010	231.77590769258651
139	2413	-188.32683719899762
140	2218	-229.4795829435482
141	8010	301.5732250660462
142	2676	-202.03491875371597
143	8012	377.8305250048979
144	1402	-136.85386516897358
145	8018	205.36646294830504
146	2709	-139.57455957342415
147	1581	-9.327764857340838
148	8016	387.750241823378
149	1490	-123.91016611915123
150	8006	331.7692288849405
151	1216	-136.0473037767891
152	1628	18.695552317560214
153	1945	-108.69920254860554
154	5680	-142.49902021080936
155	1618	-165.51680468489525
156	1909	-73.71292027410075
157	8008	66.24410386067534
158	3678	-172.64151947098557
159	8014	265.4047177636913
160	1791	-6.9134334032956986
161	8000	241.2533356060873
162	8005	222.89431189962642
163	2051	-289.3242387093818
164	1697	-73.32355838524748
165	8008	229.97800465305727
166	1347	-38.23947099525418
167	1768	-54.119875196468826
