EPISODE	TIME_ELAPSED	TOTAL_REWARD
0	2616	-92.56736622468307
1	1814	-116.292418107311
2	1076	-268.272875153561
3	2403	-251.71685138859704
4	1365	-260.76000972990545
5	1370	-336.0214010922356
6	1470	-253.9171925585563
7	1759	-188.35578638912352
8	1968	-261.0182069040354
9	2235	-145.02484965399287
10	1408	-256.5074977985629
11	1691	-187.8750642989885
12	1621	-257.40872343293756
13	3122	-63.70015997503009
14	2647	-259.45343957940366
15	1691	-240.74513488960878
16	2234	-134.02253514807202
17	1766	-311.43637441791554
18	1784	-256.6854984076312
19	1843	-354.60189859348634
20	1554	-155.05095152067082
21	1296	-104.27130382131075
22	2133	-221.26405990453148
23	1342	-252.17060018181238
24	1411	-267.14676876282
25	1523	-257.7016651437176
26	1794	-325.38986281774714
27	1519	-379.4673957062886
28	902	-256.40652578525237
29	1431	-181.32533910248986
30	2790	-31.06408194146988
31	1680	-146.098743693129
32	2341	-371.7517398195123
33	2017	-178.91353715295503
34	1515	-221.23963449026832
35	2084	-335.66652475203153
36	1725	487.9264123428685
37	3138	-242.74068352865606
38	3189	-145.6413152538758
39	1611	678.6572801154649
40	1423	-251.80601689628173
41	1871	-345.3476661837315
42	1911	-133.023307921797
43	2186	798.9368027520734
44	1712	-251.03559767159592
45	2149	-365.2594120267306
46	1311	-248.06698156042927
47	1561	-254.69792776452678
48	1962	-279.14889916800604
49	2613	-214.46467561114184
50	1982	-233.93310097009046
51	1922	-185.8342188788304
52	1526	-359.48085139832745
53	5929	-180.23902507193395
54	2821	-117.68836375540303
55	2562	-336.38557001597013
56	2647	-389.55706393949185
57	1613	-323.2557018921817
58	1853	-346.98694904976037
59	3187	-295.82373189304263
60	1686	-149.88010049755036
61	1950	-137.68707615591413
62	1531	-252.27718141863892
63	2074	-189.79334638389312
64	1823	-252.462023292587
65	1869	-254.13322981931418
66	2647	-215.14042383658466
67	2236	-192.90684956187138
68	1611	-29.762407873351663
69	3468	-100.84958328253757
70	2305	-309.7572958287284
71	3791	-45.64351762339362
72	703	-251.68388538286692
73	4343	-150.14984599880012
74	2465	955.5396686343145
75	1366	-252.07636111126334
76	2310	-148.3006196103501
77	2026	-262.4684783110729
78	2175	-129.17246652005065
79	1770	-250.32211001618936
80	1731	642.865430814216
81	2216	-151.88136221337987
82	2044	-263.3588278398151
83	1678	-252.04796546188257
84	3015	-92.53491578356775
85	1785	-181.4281746445264
86	3187	-25.070043774849665
87	2287	-233.8204976376741
88	4855	-272.50128805670977
89	2678	-51.58318082506679
90	1531	-146.86086980608218
91	3117	-95.53226115262322
92	1830	-69.38131129734862
93	4191	988.4525416779586
94	1922	-351.08229143091455
95	10006	111.76978714189784
96	2645	-142.9415905931172
97	6352	-87.54042321583222
98	2873	-85.71574096622467
99	3616	-181.8535068229296
100	2920	-179.45688618567308
101	3408	-91.14496114495046
102	1540	-158.8139423528165
103	2395	-181.48131104554747
104	3253	-74.77311049622219
105	6868	-147.19459164561275
106	1575	-119.45788181978115
107	1646	-145.74775130890805
108	8054	-77.3039000962658
109	5325	897.4021665664596
110	2062	-216.7164133239982
111	3281	-59.627125901175575
112	2495	-6.853718421117861
113	10000	79.8119698600606
114	3846	-50.51462230802127
115	10015	220.66985335262086
116	7483	-183.91830864567982
117	1659	-383.18297633317627
118	10018	35.32978826743352
119	3961	29.835275712270032
120	5082	988.5196937648548
121	7825	-165.70826233268778
122	1932	944.1873509226618
123	1839	892.9452997909615
124	2585	-188.15578979137487
125	1897	-154.57989975307402
126	2676	-341.06454760036826
127	4297	894.7013622776581
128	2016	761.0808789963891
129	1995	692.7657887642454
130	2814	-124.49244789489146
131	1996	-59.2381311388241
132	3194	-86.21070346826998
133	3045	966.8049108949381
134	1377	-231.00147748914938
135	1591	-192.65037045554683
136	5419	2.8771440626397577
137	2504	1036.7776101247598
138	10000	191.81436108967662
139	2637	-241.14855589645077
140	2659	-268.0054967267502
141	1727	-250.01878209343243
142	10014	53.0373344741664
143	4342	-124.50457096288848
144	2471	-202.2978564481272
145	10015	74.63288701362336
146	2007	-190.8232173017027
147	3224	-276.6350233242863
148	2312	968.714860025422
149	2410	-246.48467641529552
150	4490	991.7028514844797
151	10014	-55.09746390567415
152	3441	1029.062655973753
153	3005	845.1677901681613
154	2157	-20.251384590556285
155	2795	960.1530537684974
156	3941	-152.1173449643109
157	2189	-156.4031570273677
158	1969	-103.92618534586299
159	3201	1011.9534786481961
160	2476	724.7584883798901
161	3252	-187.02432837930525
162	1937	775.6492663011619
163	3427	-141.74923193107387
164	3559	-138.7249269514528
165	7644	-32.148133117611906
166	6633	-220.92434101927506
167	2835	-317.51394620100496
168	2176	-164.6600229831188
169	10004	106.27916435768338
170	10009	213.75130468152747
171	7193	-103.69177380335174
172	3980	-61.09716129981112
173	7546	34.71943716131318
174	1819	786.5860773390958
175	10001	113.08682363946396
176	2595	913.3040458074177
177	10008	296.77200805878863
178	2685	-226.17083740752912
179	2047	-222.93901068989504
180	2003	-39.21683487078249
181	4037	-113.0690144471962
182	1425	783.8561094576887
