EPISODE	TIME_ELAPSED	TOTAL_REWARD
0	2975	-255.08960433323338
1	2215	-57.41542953750985
2	1812	-237.67428022894276
3	1562	28.22917387638645
4	1259	-254.21093097355842
5	1468	-251.97904645902403
6	2108	-218.86632793834417
7	1556	-47.332321361805384
8	1934	-161.1208113024967
9	2199	-78.33883123258379
10	2025	-83.5283455755291
11	2135	-370.6066835256726
12	1793	-314.95300220885906
13	2000	-272.71383323926017
14	1660	-200.8915500666798
15	2861	-265.75730801427517
16	1576	-211.22857129352377
17	3052	-43.273839245088794
18	2178	-255.81831216494848
19	1541	-323.5565024383867
20	1798	-297.04642373825186
21	2815	63.320992575798506
22	1562	-167.67475320690227
23	1553	14.273348509439893
24	1833	32.05436524483844
25	1528	-254.72059395348492
26	1760	-223.7094600320601
27	1591	-279.86216413498676
28	2401	-153.54568633741934
29	1581	-145.59926235883262
30	1673	72.67247505415052
31	1976	-285.0456109971111
32	2480	-200.51114004468695
33	2195	-144.21074040450446
34	1911	-225.6054121843558
35	3132	171.90603205047393
36	1791	-100.94910038645888
37	1825	-153.33243745623847
38	2833	-111.81722702332013
39	2709	-33.986250312417525
40	2138	-274.8274932553405
41	1819	-171.73622408044284
42	2226	-378.35481714308
43	2107	-171.53333987037044
44	1605	-76.5480848786549
45	2319	9.323927725450808
46	2310	-205.77358523151682
47	2972	-282.72815933826405
48	2464	-89.70386707399217
49	1892	-199.89942431207143
50	3811	-323.3825002082929
51	1398	-59.94075693651819
52	2688	-79.20133775466341
53	1535	-18.30169408522003
54	2485	169.53118323294854
55	3143	-342.02505749602807
56	1936	-158.58627997065847
57	1693	21.937508229822235
58	2002	-254.29300990057607
59	1429	-33.155038280108606
60	2160	23.98132567880966
61	2195	-218.2872463807057
62	1926	-47.85503228616207
63	3205	-181.66173867971102
64	2908	-304.21751681473893
65	2242	22.72868639280654
66	2035	-155.7351734176107
67	1859	-8.043591954620467
68	1940	2.8431105100303595
69	5001	207.3536767061819
70	3673	-142.4112923979505
71	2980	106.56296669567745
72	1936	-225.78553993652207
73	2889	-133.36326899020116
74	1177	-254.27332606092378
75	1692	112.75295655707248
76	1794	-206.52863193856015
77	4764	176.4210387473745
78	2941	-263.6640694885821
79	2190	-237.00254954084122
80	2363	-140.77275845849124
81	1409	-16.267068768756133
82	2111	-160.7840939542212
83	1862	52.73196653230176
84	2118	-169.2420000754733
85	1632	-49.298329571929
86	3689	-82.92831134658898
87	1303	-103.35244685788695
88	2403	216.6881329045113
89	1893	166.17285731041983
90	1505	-11.520526642436021
91	1440	-275.27580255817065
92	2419	-26.813701672030838
93	1756	-347.7613301279952
94	2141	14.126230762245598
95	2201	-200.78706117252264
96	1473	-129.02012789209272
97	2284	-36.758814927125
98	2642	-334.9650869010898
99	2766	53.59412269981122
100	2668	-313.0407672587577
101	2569	-160.82485061656277
102	2896	-201.93692487195625
103	3025	-88.9109179911168
104	2498	-208.44699009453214
105	1621	-254.80596513146583
106	2826	-96.58142461597343
107	4013	39.24840350457853
108	1822	63.093399535881794
109	1898	-149.30641579282405
110	1597	-188.0011779961321
111	2117	123.73992927049215
112	2272	142.49331147556205
113	3022	-182.67535535842768
114	1527	-81.9831133995011
115	1992	-63.49427472389825
116	1530	104.25230797140388
117	4110	362.4273888951983
118	4175	104.9288460618541
119	3519	28.74957142185247
120	3433	-157.49766337008117
121	1857	-50.88230434061643
122	1594	-38.532017053099885
123	2869	191.154516209476
124	2004	-254.15302943616987
125	1425	-16.51905611571803
126	2184	151.4090364103889
127	2774	-14.751957142677696
128	1242	103.00510976813322
129	1406	-141.06643627964917
130	2758	140.1441055679011
131	1857	128.09030608059564
132	1709	117.62697054607925
133	2399	-103.83876273745037
134	2007	-97.44583448366699
135	1717	-196.0936897328928
136	2484	32.3904298674
137	5000	198.01662453653452
138	1906	86.88856012183385
139	3200	21.792424866490734
140	2449	79.67668454438238
141	2529	66.97628505154519
142	4517	26.18334581941558
143	2976	195.59633387140315
144	2559	-202.5742658699821
145	2101	-103.1127386833512
146	1967	-159.6966240025319
147	5045	142.38927002809623
148	2011	107.77299702446268
149	1755	130.29202617960235
150	5014	249.1133914121571
151	5004	-23.630516535842492
152	5010	195.22675876350047
153	2913	95.45569221614595
154	5003	170.21120871176166
155	2229	86.23445423744316
156	3415	230.62530798433693
157	4930	37.680216242267676
158	2834	110.70329956033397
159	3903	38.34337097975887
160	2689	-102.72492809977419
161	5007	208.80459073121727
162	2754	29.10805227299139
163	1746	-56.2483943675839
164	3289	201.9880944549523
165	5005	371.8120492431508
166	5017	117.50767445808899
167	5004	236.46674636381954
168	1722	101.2443269740968
169	5017	197.79537826800558
170	2444	11.554476981601468
171	1464	98.50217492635385
172	3081	-395.79493840223085
173	2318	-149.2886359005215
174	5007	215.95420180027574
175	2944	267.21472826706764
176	2126	40.33695926663423
177	1991	136.28006398106237
178	3046	-351.8237105213691
179	2774	121.41997373761751
180	5021	230.6720723631538
181	3099	31.62773453541277
182	5012	78.78484008849739
183	2748	-136.54292136201428
184	3118	140.30630327639207
185	5001	170.1121730488223
186	1926	58.18775295463255
187	2591	25.779897289880275
188	2093	-84.54957562394668
189	2882	81.62418996397804
190	3652	140.75814419463282
191	2691	-173.23442099941016
192	4085	2.5907706608017804
193	5012	23.872175844553514
194	5007	181.76882564936145
195	2707	19.142511424301027
196	3425	56.00639110613317
197	5018	288.06564781961964
198	4425	193.70326432915226
199	5006	192.84549942397615
200	2818	-97.65992710678631
201	2922	97.99565172598885
202	3729	182.71806069491697
203	5011	194.93118492106777
204	5001	181.3241385091537
205	3409	-134.38645762616227
206	3398	-86.05635274137376
207	3771	-72.32295610357244
208	3444	-187.93819561810955
209	5012	306.50321741063476
210	4369	122.76043607931558
211	1577	6.970784014743078
212	5007	52.77347777554733
213	5003	31.126928388576903
214	2257	53.917144756525786
215	5007	180.33029158059023
216	2720	73.29871139160772
217	2327	-113.64878267294448
218	2976	-65.68385346575567
219	3728	72.74051493797919
220	2127	86.38592518757515
221	5014	243.25519539294075
222	3010	209.1394298284825
223	1884	167.64485040453894
224	2217	166.3122876258506
225	1935	35.940527229793524
226	1864	135.99158027358123
227	2063	193.74746218210183
228	2657	168.2374376732226
229	3688	219.1086517719956
230	4434	298.45891866901786
231	5016	113.59489619223666
232	5002	158.39458702245275
